gene,ratio,log2FC_mrna,Acetate,Glucose,log2FC_protein,avg_exp,category
pros,0.7898773182214086,-0.3402995,2267.146146713221,4322.132089222186,-0.9305633145794908,3294.639117967703,unchanged
acrb,0.789970836968248,-0.3401287,211.54816730266143,282.2641857046326,-0.4143583877906982,246.90617650364703,unchanged
yiad,0.7907672897281846,-0.3386749,59.71731257604765,344.2438582700396,-2.5074359080302537,201.98058542304364,Protein specific
tusc,0.7912849373986889,-0.3377308,20.417813282243785,21.49918616996492,-0.071061626692372,20.958499726104353,unchanged
eno,0.7915934060826609,-0.3371685,19246.60092649196,36149.5603514004,-0.9093393742636362,27698.08063894618,unchanged
thib,0.7921861590290676,-0.3360886,19.04158400995802,18.47926547130969,0.0410572611594703,18.760424740633855,unchanged
fabi,0.792449387150317,-0.3356093,2893.5296551448237,5013.934458026584,-0.7929019084664279,3953.732056585704,unchanged
ydbk,0.7924782250880914,-0.3355568,47.153555863659456,65.45863579077896,-0.4648143421059023,56.30609582721921,unchanged
rimk,0.7928834953449293,-0.3348192,22.50561812,49.50392339,-1.1033898486363674,36.004770754999996,Protein specific
murg,0.7928934978542809,-0.334801,74.02429816561859,92.03209280132904,-0.3103705633309026,83.02819548347381,unchanged
iada,0.7934977294573203,-0.333702,116.3676130270898,223.10967870866827,-0.9331705971164536,169.73864586787903,unchanged
ybbo,0.7945539573698105,-0.3317829,15.366597477639052,39.3897789748323,-1.303235826290396,27.37818822623568,Protein specific
rsua,0.7949313608889923,-0.3310978,818.413950924726,1509.8312194532002,-0.8826781399711479,1164.122585188963,unchanged
clpa,0.7970034089226452,-0.3273422,356.91470806752113,529.643975932724,-0.568128409883899,443.27934200012254,unchanged
tsf,0.7990966990478633,-0.323558,8016.552494032157,19871.96587695245,-1.3095733993470926,13944.259185492305,Protein specific
heme,0.7995307355788068,-0.3227746,4.276392435838082,31.359532226327804,-2.6165669777490415,17.817962331082942,Protein specific
ptsh,0.799579395158779,-0.3226868,9532.921358102634,24850.138922220485,-1.382170341403084,17191.530140161558,Protein specific
cueo,0.8006009873173914,-0.3208447,649.3820054076407,1033.889510143069,-0.6701174997960493,841.6357577753548,unchanged
yheo,0.8006195223381352,-0.3208113,516.4315203156483,522.5059127764721,-0.0168378906892208,519.4687165460603,unchanged
efp,0.8015831015420607,-0.319076,8031.423858462164,17940.32723496803,-1.1593793144297475,12985.875546715097,Protein specific
gale,0.8017302974865161,-0.3188111,526.1376393060481,620.9442339620443,-0.2386055195114504,573.5409366340461,unchanged
sola,0.8022462244553082,-0.317883,341.91934596858096,813.1785440421795,-1.2474759058539,577.5489450053802,Protein specific
cydc,0.8022560670380281,-0.3178653,51.54552851434269,76.85496798790554,-0.5672211018941722,64.20024825112412,unchanged
tola,0.8024988889749554,-0.3174287,25.2407759174398,66.46814869711362,-1.3623961954695254,45.854462307276705,Protein specific
ydgj,0.8025783253837345,-0.3172859,80.95691186110012,52.5798152965295,0.6131760167346227,66.76836357881481,unchanged
cysa,0.8027820700965832,-0.3169197,564.4034803762866,705.4129109404556,-0.3212309472253842,634.9081956583711,unchanged
hrpa,0.802809392066421,-0.3168706,20.181980774979262,31.650228923945065,-0.624255601806821,25.916104849462165,unchanged
pth,0.8036766658208667,-0.3153129,317.90051854438707,732.8093230446599,-1.202298790668749,525.3549207945234,Protein specific
cira,0.8037815682349126,-0.3151246,234.16303355099407,574.871415063409,-1.2920854181625048,404.5172243072016,Protein specific
meth,0.8038511021805688,-0.3149998,177.63413406863282,421.1867226890665,-1.2408734259304683,299.4104283788497,Protein specific
tas,0.8043292551681412,-0.3141419,145.80238875065157,242.75910167728136,-0.7315806446680524,194.28074521396644,unchanged
infa,0.8047066722468857,-0.3134651,1911.5064717527032,4494.949755771597,-1.233161283127382,3203.22811376215,Protein specific
mlaf,0.8052414821705048,-0.3125066,36.87946194589807,68.50338036006114,-0.8756673079570767,52.69142115297961,unchanged
pure,0.8052425984730047,-0.3125046,2559.4820816074484,3610.3927270811646,-0.4961398540944248,3084.9374043443067,unchanged
rlme,0.8059781873998443,-0.3111873,143.010378830211,216.34562583260865,-0.5938182706269242,179.67800233140983,unchanged
rho,0.8062173299964529,-0.3107593,2061.926297791945,3242.8973559536025,-0.6530358912822329,2652.411826872774,unchanged
yajl,0.8064457550550316,-0.3103506,321.7836898985966,369.6176595748361,-0.1993639442482351,345.70067473671634,unchanged
fklb,0.8065452047250062,-0.3101727,1797.0965584363628,4381.399897461237,-1.2852506412211897,3089.2482279488,Protein specific
yecf,0.8066812341631505,-0.3099294,113.78081101388908,259.2197708471211,-1.180849105285966,186.5002909305051,Protein specific
ybgj,0.8069935792348687,-0.3093709,122.1074308474054,130.721867410445,-0.0975770236692357,126.4146491289252,unchanged
yhdp,0.807032176365225,-0.3093019,1.1522271850199215,0.7260666246325747,0.3183422217514019,0.939146904826248,unchanged
ynic,0.8075620385897166,-0.308355,362.1233009842747,519.0822349175507,-0.5182802505691537,440.6027679509127,unchanged
rpmd,0.809021080346949,-0.3057508,3401.5461379903195,8297.793879680006,-1.2862869504044667,5849.670008835163,Protein specific
rluf,0.8095739086489878,-0.3047653,1.8901958033367592,16.056913585577327,-2.5611174774573655,8.973554694457043,Protein specific
zapd,0.8098353924572234,-0.3042994,183.53141193765416,294.2063087891775,-0.6778571326826563,238.86886036341585,unchanged
coad,0.810039295037712,-0.3039362,29.604148546787417,61.6070023384552,-1.0325967949843324,45.60557544262131,Protein specific
artj,0.810677046325008,-0.3028008,3129.83351199692,9359.42700600427,-1.580027552012977,6244.630259000595,Protein specific
prlc,0.8108811046134232,-0.3024377,1084.412451639078,1349.6524561871686,-0.3154131304173031,1217.0324539131234,unchanged
ybit,0.8111617897152987,-0.3019384,137.14046473560884,342.7602180648201,-1.3152666150794676,239.95034140021448,Protein specific
zwf,0.8112117756810886,-0.3018495,624.9300441559632,1233.7903405628745,-0.9801927709915556,929.3601923594188,unchanged
rapa,0.8113284028347514,-0.3016421,65.25317079079822,83.97008322968223,-0.35896547630505,74.61162701024023,unchanged
lrp,0.8113292463901823,-0.3016406,5415.835538319613,6091.740419720204,-0.1696409863545174,5753.787979019909,unchanged
mreb,0.8114744072211303,-0.3013825,2215.6956590228283,3277.0297978491903,-0.5644182596900933,2746.362728436009,unchanged
rfay,0.811697626488079,-0.3009857,2.7131837214674266,4.2518538714220355,-0.5001700761261576,3.4825187964447313,unchanged
biof,0.8121461632303603,-0.3001887,98.04289181154584,72.12283400644958,0.4377314526425717,85.08286290899771,unchanged
tufa,0.8128022494940198,-0.2990237,149277.6651913,252452.05642391465,-0.7580071528810031,200864.86080760733,unchanged
mlta,0.8129052440011716,-0.2988409,12.873594447768152,24.496528255396743,-0.8779591978103656,18.685061351582448,unchanged
nusg,0.8134843520430654,-0.2978135,2575.3207494775343,3933.846142734306,-0.6109950069146315,3254.5834461059203,unchanged
rna,0.8137243117233133,-0.297388,36.711903800873834,50.43986081522008,-0.4478667555193221,43.57588230804696,unchanged
aas,0.8139934552767145,-0.2969109,6.087521416111927,6.31262297289082,-0.045107791499567,6.200072194501374,unchanged
nade,0.8141221634102157,-0.2966828,2352.6508790447083,3938.776403606916,-0.7432134150171059,3145.713641325812,unchanged
ycjw,0.8147336497201743,-0.2955996,35.3846602461798,29.38056480763455,0.260181647772292,32.382612526907174,unchanged
mfd,0.8147478810488371,-0.2955744,73.31544296692338,73.15132016417458,0.0031896600300145,73.23338156554898,unchanged
metc,0.8154805653816554,-0.2942776,760.2790970852047,2127.8337586305092,-1.4835659227493156,1444.056427857857,Protein specific
pgk,0.8156912605455369,-0.2939049,29801.66622243163,40038.96172570085,-0.4259991914645678,34920.313974066245,unchanged
infc,0.8159357170374288,-0.2934726,3917.523164720613,6930.426281232887,-0.8228422209398047,5423.97472297675,unchanged
phep,0.8159507611663295,-0.293446,39.54680877739835,90.52965015580162,-1.1746507942910762,65.03822946659999,Protein specific
galr,0.8163043214759524,-0.292821,37.21179852,64.47884417,-0.7770106928200242,50.845321345,unchanged
prc,0.8164644639702784,-0.292538,362.033699536645,505.5177306207535,-0.4805092950438645,433.7757150786993,unchanged
ffh,0.8166085624733126,-0.2922834,468.5568402639281,925.0585702037308,-0.9798036342179371,696.8077052338296,unchanged
tkta,0.8174513061599554,-0.2907953,2661.13659072402,3883.251161490333,-0.5450518946604053,3272.193876107176,unchanged
rpli,0.817519699338921,-0.2906746,13616.436759227568,34888.77253141639,-1.357349024547572,24252.60464532198,Protein specific
lysu,0.8177017312675183,-0.2903534,267.46420372123777,493.1844988680554,-0.8803200221802303,380.3243512946466,unchanged
kdsb,0.8177249132109848,-0.2903125,290.2158242450376,545.6351700773985,-0.9084895330925296,417.925497161218,unchanged
cyss,0.8182515867196668,-0.2893836,277.05356430752954,550.2990088564485,-0.9874721768548068,413.676286581989,unchanged
meta,0.8186013777336764,-0.288767,492.22828228710733,2687.2030072276943,-2.4463146583655924,1589.715644757401,Protein specific
lyss,0.8192402482518069,-0.2876415,1555.721217498719,2565.198346242663,-0.7211220781087508,2060.4597818706907,unchanged
alac,0.8194272639391587,-0.2873122,94.95231878562043,93.16167099270288,0.0271777483736572,94.05699488916166,unchanged
trpe,0.8196848282183044,-0.2868588,466.35836970504823,1089.991808400018,-1.2230391335535715,778.1750890525332,Protein specific
yfif,0.8201892273245426,-0.2859713,690.0034558967008,1125.739673287119,-0.7053893965742244,907.87156459191,unchanged
yqhd,0.8205427473076067,-0.2853496,452.5151830308281,1051.816518837295,-1.2150312744354697,752.1658509340616,Protein specific
tehb,0.8210376012106918,-0.2844798,173.34108602757664,224.41344560329995,-0.3706609711346686,198.8772658154383,unchanged
rsfs,0.821085634647121,-0.2843954,14.747878259738608,68.85489121640849,-2.14920367142106,41.80138473807355,Protein specific
nfnb,0.8212990304064509,-0.2840205,713.0992936558862,1503.3474823130243,-1.0749412506862497,1108.2233879844553,Protein specific
lepb,0.8213151412198031,-0.2839922,81.76246520824178,146.83648192036475,-0.8369538064586584,114.29947356430328,unchanged
mrp,0.8219159642246152,-0.2829372,704.4278345540052,1316.6513577420658,-0.9013982853927888,1010.5395961480356,unchanged
fruk,0.8219420572987735,-0.2828914,23.786002039849496,56.44518134762252,-1.212660296145934,40.11559169373601,Protein specific
fold,0.8219507171920508,-0.2828762,1226.553916541562,1860.7995104163283,-0.6009113314382937,1543.6767134789452,unchanged
entb,0.8219542495431386,-0.28287,99.1485678993677,242.5787888317025,-1.2822467157877346,170.8636783655351,Protein specific
leus,0.8220151565000645,-0.2827631,1202.206233751578,1846.3615474418868,-0.618582297365867,1524.2838905967324,unchanged
metq,0.8221072946833061,-0.2826014,12300.04866517369,29883.65967005888,-1.280623802629643,21091.85416761629,Protein specific
yhhx,0.823018462715896,-0.2810033,334.3792880175695,424.08426685967953,-0.3419552679113664,379.2317774386245,unchanged
yqab,0.8234747963790285,-0.2802036,52.59295850786476,159.46079562001557,-1.582105490888992,106.02687706394016,Protein specific
rlml,0.8242210988050884,-0.2788967,74.25176347780153,101.83965723616278,-0.4505994107669728,88.04571035698216,unchanged
isph,0.8242419517572498,-0.2788602,118.93703582923268,224.41081622729067,-0.910279521155986,171.67392602826166,unchanged
glnd,0.8244278234281142,-0.2785349,111.88542648545132,125.81544107442244,-0.1678711728940065,118.85043377993688,unchanged
pdxa,0.8245543521270438,-0.2783135,141.9828753428581,183.9969305044242,-0.3716589637178868,162.98990292364115,unchanged
elaa,0.8246520336754708,-0.2781426,73.3200542931953,138.95852137410276,-0.9131758672988486,106.13928783364904,unchanged
yigi,0.8252121683069623,-0.277163,109.08629745541585,106.62415039822636,0.0326330576656523,107.8552239268211,unchanged
cysg,0.8252281270795838,-0.2771351,28.37554594629827,29.679742350065197,-0.0626707025687824,29.027644148181736,unchanged
args,0.8260307535293983,-0.2757326,444.70989975895134,941.2191360954693,-1.0799576275472678,692.9645179272103,Protein specific
trma,0.8269147449077483,-0.2741895,48.43568559449348,86.20348358129286,-0.818832928278229,67.31958458789316,unchanged
rpmf,0.826962147725082,-0.2741068,11125.863966825636,26636.056134707214,-1.2593876120354128,18880.960050766425,Protein specific
selb,0.8284799566645542,-0.2714613,28.499966072879538,48.68061777604412,-0.7519698182414469,38.59029192446183,unchanged
lgt,0.8285592081342297,-0.2713233,4.12496281780525,7.112718808827435,-0.6626439469493133,5.618840813316343,unchanged
ygif,0.8298952183532252,-0.2689989,201.3289275066182,287.360777880178,-0.5111723455094941,244.34485269339808,unchanged
ynjb,0.83209796752744,-0.2651747,11.556831218417551,16.930022633841467,-0.5139048708115856,14.24342692612951,unchanged
gltx,0.8321982732426872,-0.2650008,1455.077916587576,2560.769151496111,-0.8150529180159669,2007.9235340418436,unchanged
hemb,0.8323127253521909,-0.2648024,327.95235220289277,440.1344522440407,-0.4233398092583549,384.0434022234667,unchanged
lepa,0.8330657093495994,-0.2634978,349.2871172710363,747.9248870205,-1.0962831014764962,548.6060021457681,Protein specific
fusa,0.8337797274807764,-0.2622618,21359.54190048143,39026.81589808246,-0.8695544803766868,30193.178899281946,unchanged
yddb,0.8344996213008034,-0.2610167,1.12048596,1.432844401,-0.1982491211452735,1.2766651805,unchanged
mdoh,0.8345504090932577,-0.2609289,42.715892689585175,84.38789609473798,-0.9658737199259342,63.55189439216158,unchanged
thya,0.8350838096827403,-0.2600071,205.5721682758438,382.59644561877224,-0.8929434612880414,294.08430694730805,unchanged
glyq,0.8354354107761283,-0.2593998,912.961051112147,1659.888964446602,-0.861751037341957,1286.4250077793745,unchanged
tsx,0.8355693047310006,-0.2591686,627.9197553389155,1328.8722619515008,-1.0803398186929218,978.3960086452082,Protein specific
rlpa,0.8358555228768465,-0.2586745,183.5991806489352,290.4674668666271,-0.658938711558136,237.03332375778115,unchanged
ybis,0.8359470684917152,-0.2585165,1610.4498294613545,3469.340893613577,-1.1067181140072808,2539.8953615374658,Protein specific
rbfa,0.836437703597831,-0.25767,990.5993661302508,1534.5280110530812,-0.6309055758413038,1262.563688591666,unchanged
otsa,0.8367263071128743,-0.2571723,249.78908687330417,199.33120023988727,0.3240874416842398,224.5601435565957,unchanged
glys,0.8367744463795123,-0.2570893,1959.040054761849,2913.6331607079255,-0.5724311783868465,2436.3366077348874,unchanged
yncd,0.8369379085550772,-0.2568075,1.603236346065681,5.88082569025702,-1.4022753978753824,3.7420310181613505,Protein specific
yhcb,0.8378573831771874,-0.2552234,2959.2338677450134,5444.207936501567,-0.8792759844988094,4201.72090212329,unchanged
nuol,0.8392404382402117,-0.2528439,3.336645440348713,1.8630780954694772,0.5990124718584717,2.599861767909095,unchanged
yejl,0.8392608567603361,-0.2528088,150.89584395016064,298.7760128414337,-0.9808025513264376,224.83592839579717,unchanged
bhsa,0.8393989129507174,-0.2525715,42.30150299285358,155.81861941905416,-1.856607857171885,99.06006120595389,Protein specific
yihi,0.840140371450557,-0.2512977,734.5189863220754,1174.6412919551528,-0.6766134485672204,954.5801391386142,unchanged
alas,0.8404395732513547,-0.250784,1133.1975395856898,1948.2932556683472,-0.7812792171388097,1540.7453976270183,unchanged
metn,0.8408786963450258,-0.2500304,551.0043033012912,1090.225330892196,-0.9831976204260292,820.6148170967436,unchanged
damx,0.8413362435795,-0.2492456,531.1089441999751,911.0902760084332,-0.7774549712286092,721.0996101042042,unchanged
hslu,0.842560390352378,-0.247148,858.5367191308557,1367.044682890623,-0.6704841745055461,1112.7907010107394,unchanged
hexr,0.8426361993456148,-0.2470182,32.8456619955294,24.766939515111964,0.3934497448335943,28.80630075532068,unchanged
yhes,0.8428110299021799,-0.2467189,34.60565677850887,55.997624387634865,-0.6787953255011541,45.30164058307187,unchanged
pyrb,0.843065600834224,-0.2462832,7536.0128073738515,8888.02776681479,-0.2380327894031157,8212.020287094321,unchanged
dcyd,0.8437022769010063,-0.2451941,637.8438319257843,986.7597852473318,-0.6286969319670597,812.3018085865581,unchanged
aroc,0.8437650878172951,-0.2450867,517.7104701080472,797.8632216765672,-0.6230190209175372,657.7868458923072,unchanged
metr,0.844778076627877,-0.2433557,83.22615619519718,45.18466143760358,0.866854535460007,64.20540881640038,unchanged
ascg,0.8448653289092206,-0.2432067,13.12294569,16.62425097,-0.3195209145639639,14.87359833,unchanged
hmp,0.8452009535352377,-0.2426337,44.16743631515898,148.86134159600957,-1.7302733375639692,96.51438895558428,Protein specific
ydcp,0.8458157322566472,-0.2415847,1.404675133,27.22838017,-3.553232438010773,14.3165276515,Protein specific
yceg,0.8462874045363393,-0.2407804,6.8185579486684365,12.790126354349969,-0.8186612286953436,9.804342151509204,unchanged
copa,0.8472094577882093,-0.2392094,3707.2360733694177,2768.9686702166746,0.4208634328634186,3238.102371793046,unchanged
lon,0.8480315825389474,-0.2378101,677.8034885458127,1139.1568398895497,-0.7481664106696204,908.480164217681,unchanged
engb,0.8481206405360558,-0.2376586,705.6785050267787,1218.064928851943,-0.7866490351988222,961.8717169393608,unchanged
rcsb,0.8482575082804491,-0.2374258,1534.8424298455411,2768.759598545756,-0.8507305529262776,2151.801014195649,unchanged
exbb,0.8482707964455148,-0.2374032,455.9663137136304,818.8088294778554,-0.8431997103875126,637.3875715957429,unchanged
ydhz,0.8487621930965566,-0.2365677,20.938715494570847,74.06145569976738,-1.774593210476933,47.50008559716911,Protein specific
rfbd,0.8493065020592432,-0.2356428,506.5675621289604,761.4041556469001,-0.5869561113082185,633.9858588879302,unchanged
hslv,0.8495574995667197,-0.2352165,292.78895588305033,466.82878054690786,-0.6712004550477602,379.8088682149791,unchanged
rsmc,0.8500279589613188,-0.2344178,310.6645565616897,665.337345536911,-1.0962586565078212,488.0009510493004,Protein specific
atpg,0.8505799776805817,-0.2334812,1639.570149296423,2306.5774208335647,-0.4921817685980123,1973.073785064994,unchanged
quee,0.8509227089301029,-0.2329,94.68632719239687,192.38390792031052,-1.015083053626257,143.5351175563537,Protein specific
ycfh,0.8515138494937673,-0.2318981,33.02711250241908,43.08260065446504,-0.3735246070339002,38.054856578442056,unchanged
mobb,0.8518680577985989,-0.2312981,6.815423507987481,12.364720815759176,-0.7740337422232644,9.590072161873328,unchanged
prma,0.8530681467853514,-0.2292671,119.5026158451308,201.36091331712535,-0.7478661910875886,160.43176458112808,unchanged
lold,0.8533016246730802,-0.2288723,292.01036139080225,500.1115616637496,-0.7741801421359238,396.06096152727594,unchanged
efeo,0.8533789324693727,-0.2287416,284.44046997848784,636.2316554443267,-1.1586280409231549,460.3360627114073,Protein specific
yfay,0.8539135356428796,-0.2278381,71.89763257362766,128.381182119753,-0.8276839320218858,100.13940734669032,unchanged
tgt,0.8545457281093924,-0.2267704,369.1910939931845,846.0980639138222,-1.1942588046808762,607.6445789535034,Protein specific
rnr,0.8547485645878182,-0.226428,237.8470114574805,250.6003772539233,-0.0750472600346094,244.22369435570192,unchanged
iles,0.8548655254878317,-0.2262306,1348.0873065519966,2166.2191183474993,-0.6838613098828024,1757.153212449748,unchanged
metl,0.8560468142997771,-0.2242384,181.623385377252,343.3490830440025,-0.9150003175009688,262.48623421062723,unchanged
murf,0.8563191534683859,-0.2237795,508.97572730970535,530.494397200734,-0.0596259009994,519.7350622552196,unchanged
hflx,0.8573777006415774,-0.2219972,170.59265024894054,239.13656005070033,-0.484867306310087,204.8646051498204,unchanged
paba,0.8576054624088224,-0.221614,30.43975904,151.5872358,-2.2789722174780653,91.01349742,Protein specific
fis,0.857874491777783,-0.2211615,999.732892993889,3522.615663789438,-1.8159996179477371,2261.1742783916634,Protein specific
dacb,0.8580561120057542,-0.2208561,3.749664613369067,8.356513237009942,-0.9781453562063755,6.053088925189504,unchanged
otsb,0.8583574104144742,-0.2203496,108.78766648346156,137.98258876549318,-0.3401881671898117,123.38512762447736,unchanged
rlmh,0.8583820424438807,-0.2203082,22.927958780754647,56.48362486723986,-1.264453709425882,39.70579182399725,Protein specific
accd,0.8589680647153776,-0.2193236,857.595841642497,1660.292132254986,-0.952254697705552,1258.9439869487414,unchanged
lptb,0.8589708035196884,-0.219319,916.9819057941004,1635.122160105983,-0.833742848001366,1276.0520329500418,unchanged
rng,0.859218522800111,-0.218903,58.06274820680812,84.9916136990124,-0.5419474813111576,71.52718095291027,unchanged
diaa,0.8599491745180888,-0.2176767,192.9193763780069,292.82260439224154,-0.5994884253412369,242.87099038512423,unchanged
yecj,0.8601919290271366,-0.2172695,223.5965000899897,460.2076584643435,-1.0380810232367788,341.9020792771666,Protein specific
ribb,0.8606763311788078,-0.2164573,230.6301716220066,370.8396110186156,-0.6828572768939454,300.7348913203111,unchanged
yibl,0.8613411130909645,-0.2153434,1166.1094937045657,1538.1645745850678,-0.3992075840600719,1352.1370341448169,unchanged
ytfl,0.8616186004841015,-0.2148787,8.621506660129556,11.916192135203156,-0.4248460744041153,10.268849397666356,unchanged
yibn,0.8625748157422065,-0.2132785,870.2584478993658,1372.238970696067,-0.6564100599292644,1121.2487092977167,unchanged
btub,0.8628743514911658,-0.2127776,435.7331415818161,676.2004478750324,-0.632830912904291,555.9667947284242,unchanged
dapa,0.8629929626592081,-0.2125793,2275.46583743789,3589.097898839156,-0.6572273763967953,2932.2818681385234,unchanged
yefm,0.8632741535950845,-0.2121093,42.8801184293026,80.95146841638756,-0.901202380464568,61.91579342284508,unchanged
grxd,0.8633102364247027,-0.212049,2828.5303336664397,6421.407326521099,-1.1825515638484791,4624.96883009377,Protein specific
amia,0.8638197456960551,-0.2111978,17.030829086112963,76.25689094629908,-2.0991978845737664,46.64386001620602,Protein specific
fre,0.8640430500031567,-0.2108249,629.2644609643997,642.9782871689014,-0.0310547311624027,636.1213740666506,unchanged
speg,0.8641508603492948,-0.2106449,58.08928983019346,90.24563613222372,-0.6268589030648917,74.16746298120859,unchanged
yfcn,0.8642990616314544,-0.2103975,43.62584011570007,74.29885425313469,-0.7547485837869541,58.96234718441738,unchanged
thil,0.8643803614872436,-0.2102618,77.80986296423934,102.57680427957683,-0.3942528541607464,90.1933336219081,unchanged
gdha,0.8646241870796969,-0.2098549,3649.936375749561,6342.911638845497,-0.797106149218715,4996.424007297529,unchanged
hflk,0.8652194485969926,-0.208862,979.7494805725836,1349.360614635734,-0.4613881599993412,1164.555047604159,unchanged
nrda,0.8655540995534016,-0.2083041,347.6253068452466,560.4532567464693,-0.6874886183772944,454.0392817958579,unchanged
nrda,0.8655540995534016,-0.2083041,4.689732765,28.1024536,-2.3547079916703546,16.3960931825,Protein specific
pnp,0.8661728756581418,-0.2072731,2342.9971161857206,3171.3055132023023,-0.436560923626395,2757.1513146940115,unchanged
modf,0.8674034581270057,-0.2052249,121.13635876758624,232.62782264262324,-0.935719354325963,176.88209070510473,unchanged
lysc,0.867911412634523,-0.2043803,1317.6112865329928,3720.2090652726306,-1.496752111209844,2518.9101759028117,Protein specific
rpme,0.8688890056744722,-0.2027562,5738.170827211481,8140.580028153178,-0.5044664869606184,6939.375427682329,unchanged
rpme,0.8688890056744722,-0.2027562,0.821206059,2.53345091,-0.9561837016716874,1.6773284845,unchanged
ftsh,0.8689147228971359,-0.2027135,1234.310372300444,2236.129159638511,-0.8567749869981984,1735.2197659694775,unchanged
glmm,0.8693600466298396,-0.2019743,728.6226084618788,1087.447434589841,-0.5770493963878742,908.0350215258596,unchanged
pdxh,0.8703285935034224,-0.2003679,237.5731064737643,301.85923132933164,-0.34421596411695,269.716168901548,unchanged
cpxa,0.8706668500322463,-0.1998073,39.79244271121775,45.01757577112142,-0.1738830832591373,42.40500924116959,unchanged
ybjd,0.8707608804518625,-0.1996515,0.676386532350647,0.1803428009143143,0.5061489214206727,0.4283646666324807,unchanged
yqje,0.8709600798315295,-0.1993215,14.835359098258047,12.12165979476888,0.2711993617610591,13.478509446513463,unchanged
menb,0.8713338524920701,-0.1987025,489.11612165091026,557.8114196897272,-0.18923790063325,523.4637706703188,unchanged
ftna,0.8724124720044468,-0.1969177,860.3304338353751,3237.3249566439113,-1.9106090504517947,2048.827695239643,Protein specific
bcp,0.8726283197885466,-0.1965608,3520.069725089376,7595.265449143622,-1.10927652481349,5557.667587116499,Protein specific
nlpa,0.872942238020401,-0.1960419,1212.850311492106,1866.5280848488544,-0.6215394155838734,1539.68919817048,unchanged
xerc,0.8737164752239017,-0.1947629,8.68160462182077,15.500234448987724,-0.7691684400082694,12.090919535404248,unchanged
ypfj,0.8739245890143477,-0.1944193,97.42082167160278,126.36407919072276,-0.3719229820270788,111.89245043116276,unchanged
yhde,0.8744474542590479,-0.1935564,78.02415298100026,204.46533214558377,-1.3785294188671615,141.24474256329202,Protein specific
yegq,0.875135732695161,-0.1924213,169.0615357072727,264.82810303654554,-0.644436761665796,216.94481937190912,unchanged
mipa,0.8752145333054618,-0.1922914,1884.7340709076136,3327.8944352848607,-0.8199168816681457,2606.3142530962373,unchanged
gsia,0.8784528144773951,-0.1869633,9.19400028962474,7.035680038405889,0.3432282736894181,8.114840164015316,unchanged
syd,0.8801592598455471,-0.1841635,41.6024300119741,77.0263984620158,-0.8730265866188498,59.31441423699495,unchanged
fabd,0.8814579179520378,-0.1820364,2024.2879922760997,3385.415937606347,-0.7416321123899845,2704.8519649412233,unchanged
ybak,0.8816550421613967,-0.1817138,329.9770635015991,519.1403960283997,-0.6521698446673909,424.5587297649994,unchanged
yiga,0.8820887360987806,-0.1810043,4.707639157417633,9.92117533663506,-0.9361620932151492,7.314407247026346,unchanged
tyrb,0.8820934440247116,-0.1809966,1565.9680417458935,1769.670194681332,-0.1763197640995848,1667.819118213613,unchanged
eda,0.882240564084508,-0.180756,2352.458332165473,3635.0773132860418,-0.6276005652078585,2993.7678227257575,unchanged
acca,0.8823193928639288,-0.1806271,1943.7078185859275,3825.181683977172,-0.9763519661564874,2884.44475128155,unchanged
mpra,0.8825259466578851,-0.1802894,565.9968521021885,1084.8631016567404,-0.9374295986494589,825.4299768794644,unchanged
napa,0.8830020546590873,-0.1795113,0.048336907,0.696761775,-0.6946815906325936,0.372549341,unchanged
rsga,0.8833558294273626,-0.1789334,196.37194141513535,374.4300609079746,-0.9276272627849228,285.401001161555,unchanged
panc,0.8833686877286001,-0.1789124,1091.6450385033231,1285.7544711431324,-0.2359119987154958,1188.699754823228,unchanged
faba,0.8840528354329579,-0.1777955,1007.1316302282096,2067.4441073464186,-1.0368619525277865,1537.287868787314,Protein specific
thrs,0.8847260452305569,-0.1766973,645.8327581816658,938.9673989520196,-0.539217975949807,792.4000785668427,unchanged
frma,0.885284397275053,-0.1757871,534.646850557647,550.5909039330995,-0.0423165140789283,542.6188772453733,unchanged
tyrr,0.885381417870938,-0.175629,76.39543793609997,132.30920658177797,-0.7844559845513634,104.35232225893895,unchanged
der,0.8859939177589378,-0.1746313,182.094194124347,267.06507276079816,-0.5499972129008519,224.57963344257257,unchanged
kdud,0.8860593858158454,-0.1745247,25.11028849,51.83523509,-1.0168819660392625,38.47276179,Protein specific
rava,0.8862316771274186,-0.1742442,38.43887941581708,32.86565769152562,0.2197955466982595,35.65226855367135,unchanged
pfkb,0.8862797158282413,-0.174166,804.7042799364616,938.96440667842,-0.2223557085607819,871.8343433074408,unchanged
yhhm,0.8866295799753114,-0.1735966,39.71455135893709,60.31082027723052,-0.5905972014948588,50.01268581808381,unchanged
arop,0.8868924068287048,-0.173169,86.96835323060782,199.82587662781432,-1.190888663930365,143.39711492921106,Protein specific
ispg,0.8870615398455309,-0.1728939,356.9605904886858,590.2013109722363,-0.7238487052570726,473.58095073046104,unchanged
rsmh,0.8883830055376883,-0.1707463,308.181158137787,373.5128550824708,-0.2765628373519995,340.8470066101289,unchanged
uvrd,0.8885104811790038,-0.1705393,32.32339285050476,30.653982481742844,0.074148276614756,31.4886876661238,unchanged
cura,0.8889750906597864,-0.1697851,685.4330350435365,662.8328890889006,0.0482988767597731,674.1329620662186,unchanged
